A01,国民经济指标,A0110,价格指数,A011004,商品零售价格分类指数,A01100411,家具类商品零售价格指数(上年同月=100),A0304001011,1
A01,国民经济指标,A0110,价格指数,A011004,商品零售价格分类指数,A01100412,化妆品类商品零售价格指数(上年同月=100),A0304001012,1
A01,国民经济指标,A0110,价格指数,A011004,商品零售价格分类指数,A01100413,金银珠宝类商品零售价格指数(上年同月=100),A0304001013,1
A01,国民经济指标,A0110,价格指数,A011004,商品零售价格分类指数,A01100414,中西药品及医疗保健用品类商品零售价格指数(上年同月=100),A0304001014,1
A01,国民经济指标,A0110,价格指数,A011004,商品零售价格分类指数,A01100415,书报杂志及电子出版物类商品零售价格指数(上年同月=100),A0304001015,1
A01,国民经济指标,A0110,价格指数,A011004,商品零售价格分类指数,A01100416,燃料类商品零售价格指数(上年同月=100),A0304001016,1
A01,国民经济指标,A0110,价格指数,A011004,商品零售价格分类指数,A01100417,建筑材料及五金电料类商品零售价格指数(上年同月=100),A0304001017,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100501,固定资产投资价格指数_当季值（上年同季=100）,A0315001,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100502,设备、工器具购置价格指数_当季值（上年同季=100）,A0315002,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100503,建筑、安装、装饰工程价格指数_当季值（上年同季=100）,A0315003,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100504,人工费价格指数_当季值（上年同季=100）,A0315004,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100505,材料费价格指数_当季值（上年同季=100）,A0315005,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100506,钢材价格指数_当季值（上年同季=100）,A0315006,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100507,木材价格指数_当季值（上年同季=100）,A0315007,1
